ID,YEARIN,rural14,age14
37225108,2014,town,75
37225508,2014,town,72
37225808,2014,town,87
37226508,2014,town,75
37226808,2014,town,80
37226908,2014,town,74
37227108,2014,rural,94
37227608,2014,rural,93
37227708,2014,rural,69
37228008,2014,town,72
37228708,2014,rural,73
37228808,2014,rural,78
37229008,2014,town,85
37229308,2014,town,69
37229408,2014,town,78
37229808,2014,rural,96
37229908,2014,town,89
37230308,2014,town,77
37230508,2014,rural,92
37230608,2014,rural,73
37231008,2014,town,91
37231108,2014,rural,68
37231308,2014,rural,72
37231908,2014,rural,69
37232208,2014,rural,89
37232308,2014,town,86
37232508,2014,town,74
37232808,2014,town,71
37233208,2014,town,85
37233508,2014,town,68
37233708,2014,rural,93
37233808,2014,town,72
37233908,2014,town,107
37234208,2014,rural,72
37234408,2014,town,87
37234808,2014,rural,92
37234908,2014,rural,74
37235408,2014,town,88
37235508,2014,town,78
37235708,2014,town,85
37236208,2014,rural,79
37236708,2014,rural,88
37236808,2014,town,71
37237008,2014,town,86
37237308,2014,town,86
37237408,2014,town,89
37238108,2014,town,67
37238608,2014,rural,86
37238708,2014,town,78
37238908,2014,rural,82
37239308,2014,town,89
37239708,2014,rural,91
37240008,2014,rural,78
37240408,2014,rural,81
37240708,2014,rural,103
37240808,2014,town,75
37240908,2014,town,90
37241008,2014,town,73
37241508,2014,rural,68
37241908,2014,rural,97
37242008,2014,rural,90
37242108,2014,rural,79
37242508,2014,town,70
37242608,2014,town,93
37243008,2014,rural,73
37243208,2014,town,87
37243708,2014,rural,85
37244208,2014,town,68
37244308,2014,town,86
37244508,2014,rural,84
37245008,2014,town,72
37245208,2014,rural,75
37245608,2014,town,68
37245808,2014,town,72
37246408,2014,rural,68
37246808,2014,rural,86
37246908,2014,rural,81
37247708,2014,rural,70
37247908,2014,town,74
37248008,2014,rural,91
37248508,2014,rural,76
37248808,2014,rural,69
37249308,2014,town,75
37249408,2014,town,90
37249508,2014,rural,98
37249808,2014,city,75
37249908,2014,rural,96
37250008,2014,rural,94
37250208,2014,rural,78
37250408,2014,rural,87
37250808,2014,town,89
37251008,2014,rural,75
37251208,2014,rural,69
37251408,2014,rural,98
37251508,2014,rural,89
37251708,2014,rural,89
37251908,2014,city,85
37252308,2014,rural,75
37252708,2014,town,84
37252808,2014,town,88
37253608,2014,rural,89
37253808,2014,town,73
37254008,2014,town,98
37254408,2014,rural,78
37255108,2014,town,94
37255308,2014,town,93
37255608,2014,rural,73
37255908,2014,rural,93
37256208,2014,rural,75
37256408,2014,rural,97
37256708,2014,town,67
37257208,2014,town,83
37257508,2014,town,78
37257708,2014,rural,76
37258108,2014,rural,87
37258308,2014,town,83
37258708,2014,town,97
37259108,2014,rural,69
37259508,2014,city,83
37260308,2014,rural,82
37260608,2014,town,68
37261008,2014,town,73
37261308,2014,rural,77
37261908,2014,town,68
37262208,2014,town,83
37262408,2014,rural,107
37262608,2014,rural,79
37262908,2014,rural,106
37263008,2014,town,89
37263308,2014,rural,76
37263808,2014,rural,81
37264808,2014,rural,96
37265108,2014,rural,67
37265908,2014,town,96
37266108,2014,town,90
37266408,2014,town,75
37267408,2014,town,68
37267608,2014,town,95
37268108,2014,town,106
37269008,2014,rural,76
37269608,2014,town,67
37269808,2014,town,71
37270208,2014,town,71
37270808,2014,rural,77
37271008,2014,town,68
37271408,2014,rural,83
37271608,2014,town,71
37271808,2014,town,96
37271908,2014,rural,94
37272008,2014,rural,74
37272208,2014,town,80
37272508,2014,rural,77
37272708,2014,town,84
37272908,2014,rural,86
37273008,2014,rural,91
37273308,2014,rural,71
37273508,2014,rural,80
37273908,2014,rural,69
37274108,2014,rural,72
37274708,2014,rural,75
37275008,2014,rural,106
37275708,2014,town,69
37277108,2014,town,90
37277708,2014,town,91
37277808,2014,city,69
37278008,2014,rural,97
37278308,2014,rural,70
37278608,2014,rural,109
37278708,2014,rural,70
37279308,2014,rural,75
37279608,2014,rural,90
37279708,2014,town,97
37279908,2014,rural,80
37280108,2014,town,80
37280408,2014,town,106
37280608,2014,rural,74
37280808,2014,rural,88
37280908,2014,rural,97
37281608,2014,rural,80
37281808,2014,rural,85
37282008,2014,rural,75
37282208,2014,rural,77
37282408,2014,rural,88
37282508,2014,rural,78
37282808,2014,rural,67
37283208,2014,town,94
37283408,2014,rural,75
37283608,2014,rural,76
37283708,2014,town,90
37283808,2014,rural,102
37284008,2014,town,89
37284308,2014,town,78
37284908,2014,rural,70
37285908,2014,city,87
37286608,2014,city,86
37286908,2014,city,72
37287008,2014,rural,91
37287108,2014,city,97
37287308,2014,city,73
37287508,2014,rural,71
37288308,2014,city,87
37288408,2014,rural,111
37288508,2014,rural,74
37288608,2014,rural,75
37288908,2014,rural,86
37289008,2014,rural,88
37289108,2014,rural,108
37289308,2014,rural,68
37289408,2014,rural,94
37290108,2014,rural,80
37290308,2014,rural,87
37290608,2014,rural,84
37291408,2014,rural,75
37291608,2014,rural,69
37292308,2014,town,86
37292708,2014,rural,84
37292908,2014,rural,84
37293308,2014,town,78
37293608,2014,town,89
37294008,2014,rural,72
37294108,2014,rural,91
37294508,2014,rural,69
37294908,2014,rural,84
37295608,2014,town,82
37296108,2014,rural,79
37296508,2014,rural,85
37296908,2014,city,75
37297608,2014,rural,76
37297808,2014,city,71
37297908,2014,city,106
37298008,2014,rural,73
37298108,2014,town,95
37298708,2014,town,90
37298808,2014,rural,73
37299108,2014,city,107
37299308,2014,rural,94
37299608,2014,rural,72
37300508,2014,rural,93
37300808,2014,town,83
37301008,2014,town,69
37301108,2014,rural,96
37301208,2014,rural,94
37301408,2014,town,85
37301608,2014,town,95
37301708,2014,town,89
37301808,2014,town,86
37302108,2014,town,72
37302608,2014,rural,89
37302908,2014,rural,81
37303208,2014,town,97
37303808,2014,town,94
37304108,2014,rural,68
37304308,2014,rural,85
37304508,2014,rural,85
37304608,2014,rural,78
37305108,2014,rural,79
37305308,2014,rural,74
37305708,2014,town,85
37306308,2014,town,75
37306808,2014,town,91
37307008,2014,rural,81
37307108,2014,town,106
37307308,2014,town,87
37307408,2014,town,82
37307608,2014,town,81
37308008,2014,rural,88
37308208,2014,town,69
37308308,2014,town,77
37308508,2014,town,101
37308608,2014,rural,86
37308708,2014,rural,82
37308908,2014,city,74
37309308,2014,town,87
37309408,2014,town,82
37309608,2014,town,72
37310008,2014,town,72
37310308,2014,town,85
37310508,2014,rural,81
37310908,2014,city,72
37311208,2014,town,92
37311608,2014,city,108
37311808,2014,city,73
37312308,2014,city,93
37312408,2014,town,99
37313208,2014,city,72
37313508,2014,town,88
37313608,2014,rural,98
37313908,2014,city,69
37314208,2014,rural,80
37314308,2014,rural,86
37314508,2014,city,77
37314708,2014,city,73
37315208,2014,city,84
37315308,2014,town,86
37315908,2014,town,94
37316208,2014,city,84
37316608,2014,rural,72
37317308,2014,rural,90
37317608,2014,rural,84
37317708,2014,rural,88
37318008,2014,rural,71
37318108,2014,rural,88
37318208,2014,rural,90
37318308,2014,rural,72
37318608,2014,rural,93
37318708,2014,rural,95
37320108,2014,town,79
37320308,2014,rural,75
37320908,2014,city,71
37321208,2014,rural,75
37321408,2014,rural,72
37321908,2014,city,91
37322108,2014,town,85
37323008,2014,city,70
37323408,2014,city,74
37323708,2014,town,105
37323808,2014,town,77
37324608,2014,city,80
37324708,2014,town,78
37324908,2014,town,88
37325408,2014,town,78
37325608,2014,town,79
37326208,2014,rural,74
37326308,2014,rural,92
37326608,2014,rural,73
37326808,2014,rural,91
37326908,2014,rural,85
37327008,2014,rural,99
37327308,2014,rural,75
37328008,2014,rural,93
37328208,2014,rural,86
37328308,2014,rural,99
37328808,2014,city,85
37329308,2014,city,105
37329408,2014,rural,76
37329508,2014,rural,86
37329808,2014,city,76
37330208,2014,city,74
37330408,2014,town,84
37330508,2014,town,90
37330608,2014,town,87
37330708,2014,rural,99
37331108,2014,town,95
37331508,2014,rural,85
37331608,2014,rural,87
37332608,2014,city,89
37332708,2014,town,90
37332808,2014,rural,95
37333008,2014,city,99
37333208,2014,town,92
37333708,2014,town,92
37334008,2014,town,99
37334308,2014,rural,90
37334508,2014,town,94
37334608,2014,rural,95
37334708,2014,town,94
37335208,2014,rural,92
37335308,2014,rural,94
37335408,2014,rural,87
37335908,2014,town,95
37336108,2014,rural,86
37336308,2014,rural,98
37337308,2014,rural,86
37337708,2014,rural,83
37337908,2014,city,76
37338108,2014,rural,71
37338208,2014,rural,79
37338308,2014,city,79
37338408,2014,town,84
37339108,2014,city,80
37339308,2014,rural,77
37339608,2014,city,71
37339908,2014,rural,80
37340008,2014,city,68
37340108,2014,rural,107
37350009,2014,city,71
37350109,2014,city,86
37350309,2014,city,70
37350509,2014,town,97
37350609,2014,town,79
37351109,2014,rural,71
37351409,2014,rural,69
37351709,2014,rural,76
37352109,2014,rural,83
37352209,2014,rural,71
37352609,2014,rural,68
37353109,2014,rural,74
37353409,2014,rural,70
37353509,2014,rural,88
37353609,2014,rural,85
37353809,2014,town,73
37353909,2014,rural,79
37354609,2014,rural,74
37354709,2014,rural,94
37354809,2014,rural,98
37355009,2014,rural,78
37355309,2014,city,90
37355409,2014,city,87
37355609,2014,city,80
37355709,2014,city,87
37355809,2014,city,71
37356009,2014,rural,73
37356309,2014,town,105
37356509,2014,rural,82
37357209,2014,rural,68
37357409,2014,rural,72
37357909,2014,rural,73
37358109,2014,rural,77
37358309,2014,rural,75
37358609,2014,town,107
37358709,2014,city,74
37358909,2014,rural,68
37359509,2014,town,76
37359709,2014,town,79
37359809,2014,town,79
37359909,2014,town,96
37360109,2014,rural,68
37360309,2014,rural,90
37360609,2014,rural,82
37360809,2014,town,107
37361009,2014,rural,77
37361209,2014,rural,85
37361309,2014,rural,100
37361809,2014,town,69
37362409,2014,rural,98
37363609,2014,rural,67
37363709,2014,rural,74
37363909,2014,rural,89
37364009,2014,rural,68
37364109,2014,rural,91
37364209,2014,rural,79
37364709,2014,city,105
37364909,2014,town,102
37365109,2014,town,74
37365209,2014,city,71
37365309,2014,rural,105
37366109,2014,city,70
37366709,2014,rural,69
37366909,2014,rural,78
37368809,2014,rural,107
37369209,2014,rural,67
37369909,2014,town,68
37371509,2014,rural,83
37371709,2014,town,82
37371909,2014,rural,87
37372209,2014,town,70
37372509,2014,rural,75
37373709,2014,town,81
37373809,2014,town,96
37373909,2014,rural,73
37374809,2014,rural,80
37374909,2014,town,80
37375209,2014,town,88
37375309,2014,town,82
37375409,2014,town,93
37375609,2014,rural,105
37375709,2014,rural,96
37375809,2014,rural,73
37376409,2014,rural,81
37376609,2014,rural,78
37376809,2014,rural,105
37377709,2014,rural,70
37377909,2014,rural,68
37378109,2014,rural,74
37378309,2014,rural,85
37378509,2014,rural,75
37378709,2014,rural,97
37378809,2014,rural,93
37379109,2014,rural,97
37379409,2014,rural,84
37379509,2014,rural,84
37379709,2014,rural,73
37380009,2014,rural,89
37380509,2014,rural,84
37380709,2014,rural,91
37380909,2014,rural,73
37381509,2014,rural,89
37381609,2014,rural,86
37381709,2014,rural,85
37382209,2014,rural,98
37382409,2014,rural,71
37382509,2014,rural,82
37382809,2014,rural,72
37383109,2014,rural,90
37383309,2014,rural,74
37388009,2014,city,78
37388109,2014,city,85
37388909,2014,town,70
37389109,2014,rural,68
37400112,2014,town,70
37400312,2014,town,102
37400412,2014,city,103
37400912,2014,city,59
37401112,2014,rural,82
37401312,2014,rural,92
37401512,2014,rural,102
37401812,2014,rural,67
37401912,2014,rural,102
37402012,2014,rural,74
37402112,2014,rural,102
37402212,2014,rural,62
37402512,2014,rural,60
37402612,2014,rural,103
37403112,2014,rural,62
37403512,2014,rural,69
37403612,2014,rural,103
37403712,2014,city,82
37403912,2014,city,88
37404212,2014,city,74
37404312,2014,city,99
37404412,2014,city,66
37404612,2014,city,79
37404812,2014,city,82
37405012,2014,city,104
37405212,2014,city,104
37405312,2014,city,104
37405912,2014,rural,94
37406012,2014,rural,82
37406112,2014,rural,84
37406212,2014,rural,88
37406312,2014,rural,89
37406512,2014,rural,89
37406712,2014,rural,63
37406912,2014,rural,102
37407012,2014,rural,102
37407612,2014,town,83
37408112,2014,town,76
37408212,2014,town,104
37408712,2014,rural,87
37408812,2014,rural,94
37408912,2014,rural,94
37409112,2014,rural,68
37409512,2014,rural,93
37409812,2014,rural,74
37410212,2014,rural,83
37410312,2014,rural,91
37410512,2014,rural,87
37410612,2014,rural,95
37410912,2014,rural,97
37411012,2014,city,100
37411112,2014,rural,103
37411312,2014,rural,92
37411412,2014,rural,96
37411612,2014,city,74
37411712,2014,rural,65
37411912,2014,city,103
37412112,2014,town,91
37412212,2014,town,90
37412412,2014,town,90
37412512,2014,town,92
37412612,2014,town,65
37412712,2014,rural,69
37412812,2014,town,72
37412912,2014,rural,102
37413012,2014,town,103
37413312,2014,rural,89
37413412,2014,rural,92
37413712,2014,rural,92
37413812,2014,rural,86
37413912,2014,rural,86
37414012,2014,rural,83
37414112,2014,rural,65
37414212,2014,rural,68
37414412,2014,rural,80
37414512,2014,rural,83
37414612,2014,rural,82
37414712,2014,rural,102
37414912,2014,rural,103
37415512,2014,rural,92
37416012,2014,rural,97
37416112,2014,rural,95
37416412,2014,rural,88
37416512,2014,rural,94
37416712,2014,rural,65
37416812,2014,rural,64
37416912,2014,rural,103
37417512,2014,rural,95
37417612,2014,rural,92
37417712,2014,rural,93
37417912,2014,rural,64
37418012,2014,rural,81
37418112,2014,rural,74
37418512,2014,rural,87
37418812,2014,rural,61
37418912,2014,rural,94
37419012,2014,rural,103
37419112,2014,rural,104
37419412,2014,rural,60
37419512,2014,rural,78
37419812,2014,rural,104
37419912,2014,rural,82
37420012,2014,rural,86
37420112,2014,rural,85
37420212,2014,rural,64
37420312,2014,town,83
37420412,2014,rural,64
37420512,2014,rural,69
37420612,2014,rural,71
37420712,2014,rural,75
37420912,2014,rural,103
37421212,2014,rural,103
37421612,2014,rural,81
37421812,2014,rural,92
37421912,2014,rural,97
37422012,2014,rural,69
37422112,2014,rural,85
37422312,2014,rural,104
37422512,2014,rural,104
37422612,2014,town,63
37422712,2014,town,91
37422912,2014,town,89
37423012,2014,town,90
37423112,2014,town,87
37423212,2014,town,88
37423312,2014,town,92
37423412,2014,town,93
37423512,2014,city,97
37423612,2014,rural,97
37423712,2014,town,49
37423912,2014,town,76
37424012,2014,town,103
37424212,2014,town,103
37424312,2014,city,103
37424512,2014,town,80
37424712,2014,town,104
37425112,2014,town,73
37425212,2014,city,72
37425512,2014,town,80
37425912,2014,town,83
37426012,2014,town,83
37426112,2014,rural,80
37426412,2014,rural,82
37426812,2014,rural,102
37427112,2014,rural,82
37427212,2014,rural,60
37427312,2014,rural,81
37427912,2014,rural,67
37428312,2014,rural,86
37428412,2014,rural,83
37429812,2014,city,71
37430312,2014,town,88
37431012,2014,town,72
37431112,2014,town,64
37431214,2014,town,100
37431414,2014,town,83
37431514,2014,town,75
37431614,2014,town,87
37431714,2014,town,90
37431814,2014,town,101
37431914,2014,town,79
37432014,2014,town,102
37432114,2014,rural,74
37432214,2014,rural,100
37432314,2014,rural,92
37432414,2014,rural,90
37432514,2014,rural,72
37432614,2014,rural,100
37432714,2014,rural,94
37432814,2014,rural,90
37432914,2014,rural,80
37433014,2014,rural,102
37433114,2014,rural,100
37433214,2014,rural,102
37433314,2014,rural,71
37433414,2014,rural,75
37433514,2014,rural,83
37433614,2014,rural,92
37433714,2014,rural,84
37433814,2014,rural,100
37433914,2014,rural,92
37434014,2014,rural,95
37434114,2014,rural,99
37434214,2014,rural,79
37434314,2014,rural,89
37434414,2014,city,102
37434514,2014,rural,91
37434614,2014,rural,86
37434714,2014,rural,100
37434814,2014,rural,75
37434914,2014,rural,90
37435014,2014,rural,87
37435114,2014,rural,81
37435214,2014,rural,100
37435314,2014,rural,81
37435414,2014,rural,101
37435514,2014,rural,82
37435614,2014,rural,88
37435714,2014,rural,91
37435814,2014,rural,100
37435914,2014,rural,92
37436014,2014,rural,102
37436114,2014,rural,99
37436214,2014,rural,84
37436314,2014,rural,98
37436414,2014,rural,97
37436514,2014,rural,85
37436614,2014,rural,91
37436714,2014,rural,101
37436814,2014,rural,100
37436914,2014,rural,102
37437014,2014,rural,98
37437114,2014,rural,101
37437214,2014,rural,85
37437314,2014,rural,94
37437414,2014,rural,94
37437514,2014,rural,86
37437614,2014,rural,82
37437714,2014,rural,89
37437814,2014,rural,93
37437914,2014,rural,85
37438014,2014,rural,98
37438214,2014,rural,100
37438414,2014,rural,92
37438614,2014,rural,73
37438714,2014,rural,101
37438814,2014,rural,83
37438914,2014,rural,87
37439014,2014,rural,100
37439114,2014,rural,72
37439214,2014,rural,78
37439314,2014,rural,90
37439414,2014,rural,94
37439514,2014,rural,101
37439614,2014,rural,72
37439714,2014,rural,83
37439814,2014,rural,96
37439914,2014,rural,77
37440014,2014,rural,100
37440114,2014,rural,83
37440214,2014,rural,93
37440314,2014,rural,102
37440414,2014,rural,81
37440514,2014,rural,73
37440614,2014,rural,83
37440714,2014,rural,90
37440814,2014,rural,90
37440914,2014,rural,102
37441014,2014,rural,72
37441114,2014,rural,88
37441214,2014,rural,92
37441314,2014,rural,90
37441414,2014,rural,89
37441514,2014,rural,100
37441614,2014,rural,71
37441714,2014,rural,100
37441814,2014,town,92
37441914,2014,rural,95
37442014,2014,rural,100
37442114,2014,rural,91
37442214,2014,rural,91
37442314,2014,rural,102
37442414,2014,rural,91
37442514,2014,rural,94
37442614,2014,rural,102
37442714,2014,rural,98
37443014,2014,rural,91
37443114,2014,rural,89
37443214,2014,rural,93
37443314,2014,rural,94
37443514,2014,rural,81
37443614,2014,rural,100
37443714,2014,rural,102
37443814,2014,rural,75
37443914,2014,rural,100
37444014,2014,rural,93
37444114,2014,rural,92
37444214,2014,rural,102
37444314,2014,rural,77
37444414,2014,town,101
37444514,2014,town,94
37444614,2014,town,86
37444714,2014,city,101
37444814,2014,town,92
37444914,2014,town,81
37445014,2014,town,100
37445114,2014,rural,100
37445214,2014,rural,91
37445314,2014,rural,101
37445414,2014,rural,94
37445514,2014,rural,92
37445614,2014,rural,100
37445714,2014,rural,100
37445814,2014,rural,73
37445914,2014,rural,100
37446014,2014,rural,100
37446114,2014,rural,87
37446214,2014,rural,81
37446314,2014,rural,88
37446414,2014,rural,87
37446514,2014,rural,82
37446614,2014,rural,80
37446714,2014,rural,101
37446814,2014,rural,101
37446914,2014,rural,81
37447014,2014,rural,104
37447114,2014,rural,102
37447214,2014,rural,91
37447314,2014,rural,81
37447414,2014,rural,81
37447514,2014,rural,78
37447614,2014,rural,100
37447714,2014,rural,91
37447814,2014,rural,82
37447914,2014,rural,83
37448014,2014,rural,73
37448114,2014,rural,100
37448214,2014,rural,93
37448314,2014,rural,95
37448414,2014,rural,84
37448514,2014,rural,87
37448614,2014,rural,100
37448714,2014,rural,79
37448814,2014,rural,89
37448914,2014,rural,86
37449014,2014,rural,80
37449114,2014,rural,80
37449214,2014,rural,80
37449314,2014,rural,100
37449414,2014,rural,88
37449514,2014,rural,74
37449614,2014,rural,90
37449714,2014,rural,88
37449814,2014,rural,83
37449914,2014,rural,103
37450114,2014,city,101
37450314,2014,city,82
37450514,2014,city,71
37450614,2014,city,90
37450714,2014,city,101
37450814,2014,city,102
37451014,2014,city,101
37451114,2014,town,77
37451214,2014,town,101
37451314,2014,town,92
37451414,2014,town,89
37451514,2014,town,79
37451614,2014,town,84
37451714,2014,town,100
37451814,2014,town,87
37451914,2014,city,101
37452014,2014,town,88
37452114,2014,town,71
37452214,2014,town,90
37452314,2014,town,90
37452414,2014,town,89
37452514,2014,town,103
37452614,2014,rural,95
37452714,2014,rural,84
37452814,2014,rural,88
37452914,2014,rural,91
37453014,2014,city,103
37453114,2014,rural,100
37453214,2014,rural,91
37453314,2014,rural,92
37453414,2014,rural,100
37453514,2014,rural,101
37453614,2014,rural,90
37453714,2014,town,76
37453814,2014,city,81
37453914,2014,city,86
37454014,2014,city,101
37454114,2014,rural,78
37454514,2014,rural,82
37454914,2014,rural,90
37455014,2014,rural,91
37455114,2014,rural,90
37455214,2014,rural,78
37456014,2014,rural,92
37456114,2014,town,90
37456214,2014,town,86
37456414,2014,rural,89
37457014,2014,town,87
37457114,2014,town,80
37457314,2014,rural,96
37457414,2014,rural,89
37457514,2014,rural,96
37457614,2014,rural,75
37457714,2014,rural,91
37457814,2014,rural,90
37457914,2014,rural,92
37458114,2014,city,80
37458214,2014,city,100
37458314,2014,city,90
37458414,2014,town,102
37458914,2014,city,65
37459014,2014,town,68
37459114,2014,town,79
37459214,2014,town,86
37459714,2014,rural,90
37460314,2014,town,89
37460414,2014,town,84
37460514,2014,rural,95
37460714,2014,rural,91
37460814,2014,rural,94
41000108,2014,city,73
41000208,2014,town,73
41000308,2014,city,73
41000408,2014,city,71
41000508,2014,city,71
41000608,2014,city,72
41001008,2014,town,97
41001308,2014,rural,88
41001708,2014,rural,106
41002708,2014,city,108
41004308,2014,rural,90
41007908,2014,town,91
41008108,2014,rural,87
41009608,2014,rural,90
41009900,2014,town,97
41011108,2014,rural,111
41011908,2014,rural,86
41012808,2014,rural,95
41013708,2014,city,91
41014608,2014,rural,94
41014808,2014,town,90
41014908,2014,rural,98
41015608,2014,rural,107
41018908,2014,rural,110
41019708,2014,town,109
41021308,2014,rural,90
41021608,2014,rural,86
41021908,2014,rural,92
41022008,2014,city,72
41022308,2014,rural,95
41023208,2014,rural,86
41023308,2014,rural,72
41023408,2014,rural,72
41023708,2014,town,71
41023808,2014,rural,73
41023908,2014,rural,71
41024108,2014,rural,87
41024508,2014,town,97
41024908,2014,town,102
41025108,2014,rural,99
41025808,2014,rural,100
41026408,2014,town,93
41026608,2014,rural,86
41026708,2014,rural,95
41028608,2014,town,92
41028808,2014,city,107
41029508,2014,town,71
41029708,2014,town,71
41030208,2014,rural,99
41030308,2014,town,96
41030408,2014,town,98
41031308,2014,rural,87
41031602,2014,rural,100
41036308,2014,rural,102
41036402,2014,rural,100
41040400,2014,city,95
41040508,2014,rural,91
41041408,2014,rural,93
41041708,2014,town,86
41042008,2014,rural,89
41042708,2014,rural,106
41044108,2014,rural,110
41044508,2014,town,107
41046108,2014,rural,90
41046208,2014,rural,92
41046408,2014,rural,104
41047108,2014,town,88
41047308,2014,town,72
41047508,2014,rural,71
41047608,2014,city,73
41047808,2014,rural,71
41049202,2014,rural,101
41050200,2014,rural,96
41050308,2014,rural,87
41050908,2014,town,86
41051408,2014,town,91
41051808,2014,town,87
41052408,2014,rural,100
41052508,2014,town,99
41052608,2014,rural,101
41054208,2014,rural,91
41054308,2014,rural,95
41054908,2014,rural,97
41055202,2014,town,77
41055302,2014,town,84
41055608,2014,town,73
41055902,2014,town,81
41056002,2014,town,82
41056802,2014,town,87
41057002,2014,town,86
41057202,2014,town,86
41057302,2014,town,78
41057802,2014,town,77
41058102,2014,town,81
41059302,2014,town,83
41059402,2014,town,82
41060802,2014,city,91
41061002,2014,town,81
41061202,2014,rural,79
41061302,2014,city,86
41061402,2014,town,82
41061902,2014,town,89
41062202,2014,rural,85
41062302,2014,town,92
41062802,2014,town,82
41062902,2014,town,84
41063002,2014,town,77
41063602,2014,town,85
41063702,2014,town,77
41063902,2014,town,78
41064902,2014,rural,80
41065002,2014,rural,79
41065102,2014,rural,78
41065402,2014,rural,81
41065802,2014,rural,84
41066002,2014,rural,77
41067002,2014,rural,80
41067502,2014,city,85
41067602,2014,city,77
41067702,2014,city,82
41067902,2014,city,78
41068002,2014,city,80
41068202,2014,city,81
41068302,2014,city,87
41068902,2014,town,80
41069102,2014,rural,79
41069402,2014,rural,87
41070902,2014,town,88
41071002,2014,town,89
41071502,2014,town,77
41071602,2014,town,90
41071702,2014,town,91
41072002,2014,rural,77
41072102,2014,city,84
41072202,2014,city,77
41072302,2014,city,90
41072402,2014,city,80
41072802,2014,rural,85
41073002,2014,town,88
41074702,2014,town,78
41075502,2014,town,79
41076002,2014,city,85
41076502,2014,town,83
41076902,2014,city,76
41078002,2014,city,79
41078202,2014,rural,89
41078302,2014,town,81
41079302,2014,rural,99
41082202,2014,rural,79
41082302,2014,town,90
41095205,2014,rural,96
41095405,2014,rural,97
41097505,2014,city,99
41099505,2014,town,102
41099905,2014,rural,95
41101005,2014,city,94
41101305,2014,rural,100
41110005,2014,rural,76
41110605,2014,city,111
41112805,2014,rural,91
41113105,2014,rural,93
41113705,2014,rural,90
41114605,2014,rural,98
41114905,2014,city,75
41115205,2014,rural,76
41115505,2014,town,75
41115605,2014,rural,75
41116105,2014,town,74
41116205,2014,rural,76
41116705,2014,rural,91
41117305,2014,city,74
41117705,2014,rural,89
41118805,2014,town,91
41119505,2014,town,74
41121405,2014,rural,76
41121505,2014,rural,76
41122205,2014,rural,93
41122505,2014,rural,93
41123405,2014,city,75
41124905,2014,rural,74
41125105,2014,rural,75
41125305,2014,rural,94
41125505,2014,town,89
41126205,2014,city,75
41126505,2014,rural,83
41126705,2014,city,84
41126905,2014,city,87
41127005,2014,city,83
41127105,2014,city,85
41127305,2014,city,75
41127505,2014,city,75
41127605,2014,city,79
41127705,2014,city,78
41127805,2014,city,79
41129605,2014,town,75
41129705,2014,town,76
41200108,2014,rural,78
41200608,2014,rural,99
41201208,2014,rural,87
41201608,2014,rural,85
41201808,2014,rural,85
41202308,2014,rural,69
41202708,2014,town,89
41202908,2014,town,78
41203208,2014,town,73
41203408,2014,town,71
41203508,2014,town,80
41204008,2014,town,70
41204408,2014,rural,83
41204608,2014,rural,107
41204708,2014,rural,70
41205008,2014,rural,99
41205108,2014,rural,81
41205508,2014,rural,84
41205708,2014,rural,95
41205908,2014,rural,70
41206208,2014,rural,74
41206708,2014,rural,72
41207108,2014,rural,89
41207408,2014,rural,74
41207508,2014,rural,80
41207708,2014,rural,75
41208008,2014,rural,87
41209108,2014,rural,89
41209408,2014,rural,78
41210008,2014,rural,82
41210108,2014,rural,70
41210608,2014,rural,97
41210708,2014,rural,79
41211108,2014,town,103
41211608,2014,rural,74
41211708,2014,rural,78
41212308,2014,rural,83
41212708,2014,rural,80
41212808,2014,city,78
41213408,2014,rural,86
41213608,2014,rural,79
41213808,2014,rural,98
41214408,2014,rural,87
41214508,2014,rural,77
41214608,2014,rural,81
41214908,2014,rural,109
41215108,2014,rural,74
41215308,2014,rural,78
41215508,2014,rural,81
41215808,2014,rural,97
41215908,2014,rural,74
41216208,2014,rural,99
41216308,2014,rural,72
41216508,2014,rural,108
41216608,2014,rural,86
41216908,2014,rural,74
41217308,2014,rural,85
41217508,2014,rural,76
41217908,2014,rural,87
41218008,2014,city,81
41218208,2014,rural,81
41218608,2014,rural,95
41218708,2014,rural,75
41218908,2014,rural,106
41219008,2014,rural,77
41219108,2014,rural,72
41219608,2014,rural,80
41220008,2014,rural,83
41220608,2014,rural,76
41220808,2014,rural,99
41220908,2014,rural,77
41221008,2014,rural,73
41222108,2014,rural,106
41222208,2014,rural,77
41222308,2014,rural,83
41222408,2014,rural,70
41223408,2014,rural,70
41223908,2014,rural,85
41224208,2014,rural,67
41224408,2014,rural,96
41224708,2014,rural,71
41225208,2014,rural,70
41225408,2014,rural,89
41225708,2014,rural,76
41225808,2014,rural,69
41226408,2014,rural,72
41227008,2014,rural,105
41227308,2014,rural,74
41228108,2014,rural,94
41228608,2014,rural,84
41229408,2014,rural,80
41230308,2014,rural,69
41230708,2014,rural,71
41231608,2014,rural,75
41232008,2014,rural,73
41232308,2014,rural,87
41232508,2014,rural,68
41233008,2014,rural,93
41233408,2014,rural,103
41233508,2014,rural,71
41233808,2014,rural,92
41234108,2014,rural,84
41234408,2014,rural,72
41234608,2014,rural,95
41235608,2014,rural,97
41235808,2014,rural,69
41236308,2014,rural,74
41236508,2014,rural,77
41237008,2014,rural,93
41237308,2014,rural,91
41238208,2014,rural,107
41238408,2014,rural,80
